Curso;Unidade de execução;Turno;Turma;asdssssssssss;Inscritos no turno (no 1º semestre é baseado em estimativas);Turnoss com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;asd;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;16:00:00;58;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;29/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;16:00:00;58;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;22/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;16:00:00;58;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;15/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;16:00:00;58;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;08/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;16:00:00;58;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;01/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;16:00:00;58;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;24/09/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;09/12/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;02/12/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;25/11/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;18/11/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;11/11/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;04/11/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;28/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;21/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;14/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;07/10/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;30/09/2015;Sala de Aulas normal;;;
LEI;Álgebra Linear, Geometria Analítica e Análise Vectorial;L0143TP02;EIA4, EIA3;17:30:00;58;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;23/09/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;11/12/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;04/12/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;27/11/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;20/11/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;13/11/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;06/11/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;30/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;23/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;16/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;09/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;02/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;25/09/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;09/12/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;02/12/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;25/11/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;18/11/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;11/11/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;04/11/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;28/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;21/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;14/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;07/10/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;30/09/2015;Sala de Aulas normal;;;
LG;Microeconomia;L5004-2PL07;GAi;11:00:00;31;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;23/09/2015;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;16:30:00;8;FALSO;FALSO;Seg;00:00:00;00:00:00;16:30:00;18/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;19/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;12/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Seg;00:00:00;00:00:00;12:30:00;11/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;15/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;08/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;21/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;14/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;07/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;12:30:00;20/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;12:30:00;13/01/2016;Sala de Aulas normal;;;
CVCNI;Comunicação e Negociação Intercultural;CNInterTP01;WE1;12:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;12:30:00;06/01/2016;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;15/12/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;01/12/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;24/11/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;17/11/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;10/11/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;03/11/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;27/10/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;20/10/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;13/10/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;06/10/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;29/09/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;12:30:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;12:30:00;22/09/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;15/12/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;01/12/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;24/11/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;17/11/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;10/11/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;03/11/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;27/10/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;20/10/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;13/10/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;06/10/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;29/09/2015;Sala de Aulas normal;;;
LGRH;Avaliação de Desempenho;ADesTP01;GRHB1;11:00:00;60;FALSO;FALSO;Ter;00:00:00;00:00:00;11:00:00;22/09/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;10/12/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;03/12/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;26/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;19/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;12/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;05/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;29/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;22/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;15/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;08/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;01/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;17:30:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;17:30:00;24/09/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;10/12/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;03/12/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;26/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;19/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;12/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;05/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;29/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;22/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;15/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;08/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;01/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;16:00:00;74;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;16:00:00;24/09/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;11/12/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;04/12/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;27/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;20/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;13/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;06/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;30/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;23/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;16/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;09/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;02/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;12:30:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;12:30:00;25/09/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;11/12/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;04/12/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;27/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;20/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;13/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;06/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;30/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;23/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;16/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;09/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;02/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;11:00:00;74;FALSO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;25/09/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;07/12/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;30/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;23/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;16/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;09/11/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;02/11/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;26/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;19/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;12/10/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;05/10/2015;Laboratório de Informática;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;28/09/2015;Sala de Aulas normal;;;
LGRH;Análise de Dados;ADTP01;GRHB1;09:30:00;74;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;09:30:00;21/09/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;10/12/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;03/12/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;26/11/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;19/11/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;12/11/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;05/11/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;29/10/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;22/10/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;15/10/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;08/10/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;01/10/2015;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL07;GA4;11:00:00;35;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;24/09/2015;Sala de Aulas normal;;;
MCE;Bases Biológicas das Emoções;00120-1PL01;MCEA1;22:00:00;13;FALSO;FALSO;Qui;00:00:00;00:00:00;22:00:00;17/12/2015;Laboratório de Informática;;;
